60,(-0.0037536332032659537+0j),-0.09248883633009371
61,(-0.002790251464476717+0j),-0.0033641100827178274
62,(-1.8259135093848982+0.7105051295298241j),-0.39248762769195716
63,(0.23895189113961748+0.1523324602691938j),-1.56764867080381
64,(-0.00021226918279028842+0j),-0.8167236502081983
65,(-0.6421857296565264+0j),-0.014321650779558782
66,(-0.1462757233773314-0.022657990603091486j),-0.10738626244033488
67,(-0.45296296457249835+0j),-0.05148004741352199
68,(-0.07410905101982354+0j),-0.08092418110852322
69,(-0.16183558616406574-0.036113964735680806j),-0.17331871046931108
70,(-0.10898268240238405+0j),-0.0407242655001814
71,(-0.3991032792575905+0j),-0.07300294961373714
72,(0.011871542675762846+0.004086801996069292j),-0.12095121943839958
73,(-0.3122597750637575+0.5242049053180771j),-0.6648588457591798
74,(-0.17485328181125592+0j),-0.04620396717807991
75,(-0.016289412475095324+0j),-0.000635846664993038
76,(0.05378588292385536+0.17361584634147723j),-0.4838173702109301
77,(-0.27101761210730146+0j),-6.457105019636738e-05
78,-0.002059927459195812,-0.25628115833003423
79,(0.014888472730510083+0.036801268227748346j),-0.1647074660045123
80,(-0.8858452771723841+0j),-0.0028583468076087575
81,(-0.12167834610125015+0j),-0.06158729396057708
82,(-0.09504581756144678+0j),-0.16083857226649548
83,(-4.655790188059654e-05+0j),-0.088869768634822
84,(-0.04872802305456286+0j),-0.31459948615587285
85,(-0.00034889251172235227+3.2328534697617975e-05j),-0.0769173142973074
86,(-0.1223151112381905+0j),-0.3197762873596964
87,(-0.0022926396844249685+0j),-0.016049239908148487
88,(-0.0027159635367684505+0.008218181259194983j),-0.20790916997748432
89,(-0.03131995735070568+0j),-0.008846234601703763
90,(0.01000954382993729+0.00016450988083686817j),-1.0531150923497357
91,(-0.22630102652608772+0j),-0.2807683671976322
92,(-0.21147279900112975+0.07551209485356809j),-0.00018815947409887748
93,-0.0481310714542829,-1.2393864996693793
94,(-0.42328800768712527+0j),-0.53928756844887
95,(-0.46771167247218154+0j),-0.08732853661811446
96,(-0.01112304271883501-0.5198353946864817j),-0.15229311578477014
97,(0.09713725465343818+0.13983753930327283j),-0.03434236468011941
98,(-0.1425252049358382+0j),-1.0418379781997882
99,(-0.08255883515939463+0.010452073275058267j),-2.1910242634198873
100,(-0.029332950435155516+0j),-0.0407565838106839
101,(-0.004761261810856378+0j),-0.4028713757439653
102,(0.24981185508762416-0.24542934664215252j),-0.5452326537603196
103,(-0.8075980645995308+0j),-0.12186076946824731
104,(-0.47632093003443127+0j),-0.07685570273706911
105,(0.04252791708778016-0.003405137033055823j),-0.0034404326027363736
106,(-0.0007852385524651566+0j),-0.05016205671615148
107,(-0.04172808084771097+0.12407976276180213j),-0.0011302132052421834
108,(-0.2606226364962432-0.3755743416029143j),-0.035390931798559885
109,(-0.052313285804886846+0j),-1.0431142513643596
110,-5.2512657719590964e-05,-0.00026327107932909454
111,(-0.0005550778889298258-0.00043165133447181056j),-0.3919103607932347
112,(-0.005320250616354144-0.025486961724106465j),-0.23839342684207138
113,(-0.044753983855889225+0j),-0.07510267286248747
114,(-1.007511002356967+0j),-8.101684510298306e-05
115,(-0.3751010332592161+0j),-0.030147472250677272
116,(-0.6801471973539707+0j),-0.03243018204521702
117,(-0.39982343437612117+0j),-0.6326102533326445
118,-0.1915889197439328,-0.07446169724504172
119,(-0.796246954135941+0j),-0.09451484342590798
120,(-0.5621172091667496+0j),-0.11709502177659165
121,(-0.2096641277425803+0j),-0.33273541118327793
122,(-1.726635338376692+0j),-0.02689731711070357
123,(-0.00010619938509314988+0j),-0.017880518111808612
124,(-0.41302254393793275+0j),-0.008886683070117496
125,(0.04223592805741855+0.17783611025033233j),-4.207251373930479e-05
126,(-0.4110779348833357+0j),-0.007206228868517883
127,(0.04331472994339455-0.2142762650409294j),-0.3352943018010349
128,(0.04153186774822111+0.02428357286447082j),-0.003527652304077406
129,(0.07836151197011815-0.2898202121321452j),-0.040251567251591854
130,(-0.8993097569293923+0j),-0.015523786133973996
131,(0.09754185770311088+0.29712988034404936j),-0.057956207410247616
132,(-0.020598141201401413+0j),-0.033557486736017605
133,(-0.030828523004583986+0j),-0.8332591380799822
134,(-0.06666655381670514+0j),-0.4654355707322545
135,(-0.40579022291400885+0.42298277533002465j),-0.5698847907792222
136,(-0.15473608062351732+0j),-0.1553498131523741
137,(-0.011210562321053339+0j),-0.4498006335166968
138,(-0.3668442376520802+0j),-0.09650836020103996
139,(-0.10479954753713706+0.4605020101836633j),-0.3314904004752906
140,(-1.892854007635037+0j),-0.5649794560121557
141,(-0.2575010115356954+0j),-0.24314344760655313
142,(-0.0043565782969609765+0j),-0.15847092763000553
143,(-0.020278407596909045+0j),-0.15750591407441716
144,(-0.03015031781588394+0j),-0.3975874469593068
145,(-0.5181599063480569+0j),-0.00026925152617168026
146,(-0.02800990586482218+0j),-0.8379237156974958
147,(-0.11729044012206619+0j),-0.006104788263441764
148,(-0.5797285627294941+0.3811384283466961j),-0.27217558887111165
149,-0.644506507764786,-0.16573926027006342
150,(-0.035429611644570126+0j),-0.16459959191538825
151,(0.011217022575014564+0.04949528477851061j),-0.0023727997440508137
152,-0.015455011948800085,-0.030756459328964373
153,-0.03293425538376471,-0.34030992008421995
154,(-0.1214836268580642+0j),-0.7052545159261543
155,(-1.3141901980976636+0j),-0.030280670208504737
156,(-0.0007742766124667004+0j),-0.5589660759113458
157,(-0.2816343394600824+0j),-0.0003174777396744926
158,(0.013692201497550162+0.017223249577477222j),-0.5393253409444532
159,(-0.05175183805792911+0.023097257955799526j),-0.05126089800418571
